Date,Region,Product,Quantity, UnitPrice ,StoreLocation,CustomerType,Discount,Salesperson, TotalPrice ,PaymentMethod,Promotion,Returned,OrderID,CustomerName, ShippingCost ,OrderDate,DeliveryDate,RegionManager,MonthName, GrossRevenue , TotalDiscount 
11/06/2025,North,Desk,19, $278.04 ,Store B,Retail,0.05,Bob," $5,018.62 ",Credit Card,SAVE10,0,REG100915,Cust 1156, $16.40 ,11/06/2025,15/06/2025,Ryan,Jun," $5,002.22 ", $264.14 
29/11/2023,Central,Phone,11, $267.91 ,Store B,Retail,0,Eva," $2,947.01 ",Debit Card,,0,REG100916,Cust 4720, $12.05 ,29/11/2023,04/12/2023,Cameron,Nov," $2,934.96 ", $-   
27/06/2024,South,Chair,12, $369.54 ,Store B,Retail,0.05,Diana," $4,212.76 ",Debit Card,WINTER15,1,REG100917,Cust 7034, $39.16 ,27/06/2024,05/07/2024,Sophie,Jun," $4,173.60 ", $221.72 
20/05/2024,South,Monitor,13, $284.30 ,Store A,Wholesale,0.05,Bob," $3,511.11 ",Online,WINTER15,0,REG100918,Cust 7218, $48.73 ,20/05/2024,27/05/2024,Sophie,May," $3,462.38 ", $184.80 
17/06/2023,West,Chair,12, $427.10 ,Store C,Retail,0,Carlos," $5,125.20 ",Gift Card,WINTER15,1,REG100919,Cust 2651, $8.11 ,17/06/2023,22/06/2023,Wendy,Jun," $5,117.09 ", $-   
06/11/2024,East,Monitor,11, $200.30 ,Store D,Retail,0.1,Eva," $1,982.97 ",Debit Card,WINTER15,1,REG100920,Cust 1252, $48.27 ,06/11/2024,13/11/2024,Eric,Nov," $1,934.70 ", $220.33 
12/02/2025,North,Printer,4, $75.80 ,Store C,Retail,0.15,Carlos, $257.72 ,Credit Card,SAVE10,0,REG100921,Cust 6679, $12.22 ,12/02/2025,20/02/2025,Ryan,Feb, $245.50 , $45.48 
09/04/2025,North,Monitor,4, $518.43 ,Store A,Wholesale,0,Alice," $2,073.72 ",Online,SAVE10,0,REG100922,Cust 1656, $30.86 ,09/04/2025,14/04/2025,Ryan,Apr," $2,042.86 ", $-   
18/08/2024,North,Tablet,19, $181.18 ,Store A,Wholesale,0.05,Carlos," $3,270.30 ",Credit Card,FREESHIP,0,REG100923,Cust 9361, $12.04 ,18/08/2024,26/08/2024,Ryan,Aug," $3,258.26 ", $172.12 
20/02/2023,Central,Laptop,3, $197.17 ,Store A,Wholesale,0.05,Frank, $561.93 ,Gift Card,FREESHIP,1,REG100924,Cust 4270, $30.29 ,20/02/2023,23/02/2023,Cameron,Feb, $531.64 , $29.58 
28/04/2025,North,Laptop,6, $81.96 ,Store D,Wholesale,0.05,Diana, $467.17 ,Credit Card,WINTER15,0,REG100925,Cust 3049, $26.43 ,28/04/2025,08/05/2025,Ryan,Apr, $440.74 , $24.59 
10/08/2023,Central,Printer,3, $59.78 ,Store C,Retail,0,Eva, $179.34 ,Online,SAVE10,0,REG100926,Cust 6415, $46.98 ,10/08/2023,13/08/2023,Cameron,Aug, $132.36 , $-   
24/06/2024,North,Tablet,12, $211.66 ,Store A,Wholesale,0.1,Carlos," $2,285.93 ",Credit Card,SAVE10,0,REG100927,Cust 9856, $10.36 ,24/06/2024,29/06/2024,Ryan,Jun," $2,275.57 ", $253.99 
06/08/2023,Central,Printer,13, $69.97 ,Store A,Wholesale,0.05,Alice, $864.13 ,Debit Card,,0,REG100928,Cust 3106, $27.66 ,06/08/2023,12/08/2023,Cameron,Aug, $836.47 , $45.48 
26/11/2024,East,Tablet,7, $438.33 ,Store C,Retail,0.1,Frank," $2,761.48 ",Cash,,1,REG100929,Cust 3259, $11.57 ,26/11/2024,30/11/2024,Eric,Nov," $2,749.91 ", $306.83 
06/02/2025,East,Laptop,7, $241.81 ,Store C,Wholesale,0.1,Alice," $1,523.40 ",Debit Card,FREESHIP,0,REG100930,Cust 7107, $32.94 ,06/02/2025,10/02/2025,Eric,Feb," $1,490.46 ", $169.27 
20/03/2025,East,Desk,3, $466.64 ,Store A,Retail,0.15,Bob," $1,189.93 ",Online,FREESHIP,0,REG100931,Cust 7542, $30.33 ,20/03/2025,26/03/2025,Eric,Mar," $1,159.60 ", $209.99 
10/09/2024,South,Monitor,9, $472.84 ,Store D,Retail,0.05,Alice," $4,042.78 ",Credit Card,WINTER15,0,REG100932,Cust 6330, $48.13 ,10/09/2024,12/09/2024,Sophie,Sep," $3,994.65 ", $212.78 
20/02/2025,South,Chair,19, $586.49 ,Store A,Wholesale,0.1,Eva," $10,028.98 ",Cash,SAVE10,0,REG100933,Cust 1469, $19.85 ,20/02/2025,02/03/2025,Sophie,Feb," $10,009.13 "," $1,114.33 "
20/01/2023,East,Chair,15, $462.85 ,Store A,Retail,0.15,Diana," $5,901.34 ",Credit Card,,0,REG100934,Cust 3698, $46.12 ,20/01/2023,26/01/2023,Eric,Jan," $5,855.22 "," $1,041.41 "
03/03/2024,East,Laptop,1, $176.17 ,Store C,Retail,0.05,Alice, $167.36 ,Debit Card,,1,REG100935,Cust 9833, $35.77 ,03/03/2024,06/03/2024,Eric,Mar, $131.59 , $8.81 
27/11/2023,West,Printer,1, $71.24 ,Store A,Retail,0.1,Carlos, $64.12 ,Debit Card,,1,REG100936,Cust 1074, $43.69 ,27/11/2023,03/12/2023,Wendy,Nov, $20.43 , $7.12 
10/11/2024,East,Laptop,6, $62.43 ,Store A,Wholesale,0,Diana, $374.58 ,Gift Card,WINTER15,0,REG100937,Cust 7891, $17.85 ,10/11/2024,18/11/2024,Eric,Nov, $356.73 , $-   
04/02/2025,Central,Tablet,7, $569.89 ,Store D,Wholesale,0.1,Alice," $3,590.31 ",Cash,SAVE10,0,REG100938,Cust 3373, $26.81 ,04/02/2025,08/02/2025,Cameron,Feb," $3,563.50 ", $398.92 
21/02/2024,East,Desk,5, $34.06 ,Store D,Wholesale,0.05,Diana, $161.79 ,Gift Card,,0,REG100939,Cust 9045, $19.72 ,21/02/2024,02/03/2024,Eric,Feb, $142.07 , $8.52 
24/03/2023,East,Desk,17, $502.60 ,Store A,Wholesale,0.1,Frank," $7,689.78 ",Cash,,0,REG100940,Cust 9197, $15.38 ,24/03/2023,29/03/2023,Eric,Mar," $7,674.40 ", $854.42 
05/05/2024,South,Printer,3, $89.72 ,Store D,Wholesale,0.1,Alice, $242.24 ,Gift Card,WINTER15,0,REG100941,Cust 6920, $32.67 ,05/05/2024,13/05/2024,Sophie,May, $209.57 , $26.92 
04/10/2024,South,Laptop,18, $403.53 ,Store D,Wholesale,0.1,Alice," $6,537.19 ",Online,,0,REG100942,Cust 9652, $35.73 ,04/10/2024,07/10/2024,Sophie,Oct," $6,501.46 ", $726.35 
04/01/2025,South,Chair,2, $194.97 ,Store A,Retail,0,Diana, $389.94 ,Credit Card,SAVE10,0,REG100943,Cust 4189, $9.89 ,04/01/2025,14/01/2025,Sophie,Jan, $380.05 , $-   
23/12/2024,Central,Printer,12, $171.91 ,Store B,Retail,0.05,Eva," $1,959.77 ",Credit Card,WINTER15,0,REG100944,Cust 6267, $34.36 ,23/12/2024,02/01/2025,Cameron,Dec," $1,925.41 ", $103.15 
29/01/2023,Central,Laptop,17, $535.88 ,Store A,Wholesale,0.05,Bob," $8,654.46 ",Gift Card,,0,REG100945,Cust 7753, $26.12 ,29/01/2023,08/02/2023,Cameron,Jan," $8,628.34 ", $455.50 
11/08/2024,West,Chair,12, $248.13 ,Store A,Retail,0.05,Alice," $2,828.68 ",Cash,FREESHIP,0,REG100946,Cust 2789, $26.03 ,11/08/2024,17/08/2024,Wendy,Aug," $2,802.65 ", $148.88 
25/11/2023,North,Phone,2, $482.10 ,Store C,Retail,0,Carlos, $964.20 ,Online,FREESHIP,0,REG100947,Cust 3527, $45.35 ,25/11/2023,30/11/2023,Ryan,Nov, $918.85 , $-   
04/03/2025,North,Monitor,18, $382.01 ,Store D,Wholesale,0.1,Alice," $6,188.56 ",Online,SAVE10,0,REG100948,Cust 9538, $36.55 ,04/03/2025,08/03/2025,Ryan,Mar," $6,152.01 ", $687.62 
21/02/2025,North,Phone,13, $135.98 ,Store C,Wholesale,0,Frank," $1,767.74 ",Online,WINTER15,0,REG100949,Cust 7195, $28.35 ,21/02/2025,01/03/2025,Ryan,Feb," $1,739.39 ", $-   
26/02/2025,East,Desk,9, $562.54 ,Store A,Wholesale,0,Alice," $5,062.86 ",Credit Card,FREESHIP,0,REG100950,Cust 8929, $30.27 ,26/02/2025,28/02/2025,Eric,Feb," $5,032.59 ", $-   
29/03/2024,East,Monitor,6, $509.48 ,Store B,Wholesale,0,Alice," $3,056.88 ",Debit Card,WINTER15,0,REG100951,Cust 8931, $35.92 ,29/03/2024,06/04/2024,Eric,Mar," $3,020.96 ", $-   
28/05/2025,West,Desk,3, $470.09 ,Store B,Wholesale,0,Eva," $1,410.27 ",Gift Card,,0,REG100952,Cust 1424, $38.29 ,28/05/2025,01/06/2025,Wendy,May," $1,371.98 ", $-   
24/05/2024,West,Printer,10, $280.80 ,Store C,Retail,0,Alice," $2,808.00 ",Credit Card,SAVE10,0,REG100953,Cust 6723, $49.98 ,24/05/2024,30/05/2024,Wendy,May," $2,758.02 ", $-   
12/05/2023,South,Chair,9, $251.43 ,Store C,Retail,0.1,Frank," $2,036.58 ",Credit Card,,0,REG100954,Cust 8850, $22.57 ,12/05/2023,17/05/2023,Sophie,May," $2,014.01 ", $226.29 
11/10/2023,South,Phone,4, $408.28 ,Store A,Retail,0.15,Alice," $1,388.15 ",Cash,WINTER15,0,REG100955,Cust 1722, $5.38 ,11/10/2023,15/10/2023,Sophie,Oct," $1,382.77 ", $244.97 
25/01/2024,North,Printer,2, $27.43 ,Store B,Retail,0.15,Frank, $46.63 ,Online,WINTER15,0,REG100956,Cust 1211, $6.15 ,25/01/2024,01/02/2024,Ryan,Jan, $40.48 , $8.23 
03/02/2023,East,Phone,11, $321.72 ,Store A,Retail,0.1,Carlos," $3,185.03 ",Online,WINTER15,1,REG100957,Cust 9384, $17.94 ,03/02/2023,06/02/2023,Eric,Feb," $3,167.09 ", $353.89 
08/07/2024,North,Desk,5, $186.32 ,Store A,Wholesale,0.1,Carlos, $838.44 ,Gift Card,WINTER15,0,REG100958,Cust 3809, $17.09 ,08/07/2024,14/07/2024,Ryan,Jul, $821.35 , $93.16 
31/05/2025,South,Monitor,3, $390.28 ,Store B,Retail,0,Frank," $1,170.84 ",Online,WINTER15,1,REG100959,Cust 9338, $45.22 ,31/05/2025,10/06/2025,Sophie,May," $1,125.62 ", $-   
09/11/2023,South,Monitor,13, $174.90 ,Store A,Wholesale,0.15,Carlos," $1,932.65 ",Online,WINTER15,0,REG100960,Cust 1822, $31.26 ,09/11/2023,12/11/2023,Sophie,Nov," $1,901.39 ", $341.06 
06/07/2023,North,Chair,8, $419.13 ,Store A,Retail,0.1,Alice," $3,017.74 ",Online,,1,REG100961,Cust 8260, $11.02 ,06/07/2023,10/07/2023,Ryan,Jul," $3,006.72 ", $335.30 
14/07/2023,North,Chair,12, $116.96 ,Store D,Wholesale,0,Alice," $1,403.52 ",Gift Card,WINTER15,0,REG100962,Cust 7088, $22.04 ,14/07/2023,22/07/2023,Ryan,Jul," $1,381.48 ", $-   
13/11/2023,West,Chair,11, $323.72 ,Store A,Wholesale,0.1,Bob," $3,204.83 ",Gift Card,WINTER15,0,REG100963,Cust 4969, $7.52 ,13/11/2023,15/11/2023,Wendy,Nov," $3,197.31 ", $356.09 
02/02/2025,West,Tablet,11, $155.49 ,Store D,Retail,0.05,Frank," $1,624.87 ",Cash,,0,REG100964,Cust 9046, $47.01 ,02/02/2025,12/02/2025,Wendy,Feb," $1,577.86 ", $85.52 
06/05/2024,South,Printer,20, $270.20 ,Store A,Wholesale,0,Diana," $5,404.00 ",Credit Card,WINTER15,0,REG100965,Cust 6859, $6.80 ,06/05/2024,15/05/2024,Sophie,May," $5,397.20 ", $-   
17/10/2024,South,Printer,15, $482.08 ,Store D,Retail,0.1,Eva," $6,508.08 ",Debit Card,FREESHIP,1,REG100966,Cust 2800, $13.35 ,17/10/2024,19/10/2024,Sophie,Oct," $6,494.73 ", $723.12 
29/01/2025,North,Laptop,11, $431.51 ,Store C,Wholesale,0.1,Carlos," $4,271.95 ",Debit Card,SAVE10,0,REG100967,Cust 1146, $22.83 ,29/01/2025,05/02/2025,Ryan,Jan," $4,249.12 ", $474.66 
23/03/2025,Central,Chair,5, $302.76 ,Store D,Wholesale,0,Carlos," $1,513.80 ",Gift Card,FREESHIP,1,REG100968,Cust 6447, $46.69 ,23/03/2025,29/03/2025,Cameron,Mar," $1,467.11 ", $-   
11/04/2024,West,Chair,19, $344.92 ,Store C,Wholesale,0,Eva," $6,553.48 ",Cash,WINTER15,0,REG100969,Cust 8519, $6.91 ,11/04/2024,20/04/2024,Wendy,Apr," $6,546.57 ", $-   
03/05/2024,Central,Chair,7, $511.46 ,Store C,Retail,0.1,Eva," $3,222.20 ",Cash,FREESHIP,0,REG100970,Cust 3422, $19.20 ,03/05/2024,12/05/2024,Cameron,May," $3,203.00 ", $358.02 
14/10/2024,East,Monitor,7, $150.60 ,Store A,Wholesale,0.15,Bob, $896.07 ,Cash,WINTER15,1,REG100971,Cust 9638, $15.52 ,14/10/2024,21/10/2024,Eric,Oct, $880.55 , $158.13 
08/02/2024,West,Phone,8, $158.02 ,Store C,Wholesale,0.15,Diana," $1,074.54 ",Credit Card,FREESHIP,0,REG100972,Cust 6438, $47.43 ,08/02/2024,13/02/2024,Wendy,Feb," $1,027.11 ", $189.62 
10/05/2023,Central,Tablet,2, $536.18 ,Store B,Retail,0.1,Frank, $965.12 ,Credit Card,FREESHIP,0,REG100973,Cust 1724, $34.75 ,10/05/2023,13/05/2023,Cameron,May, $930.37 , $107.24 
03/03/2023,North,Chair,16, $571.26 ,Store C,Wholesale,0.15,Bob," $7,769.14 ",Gift Card,SAVE10,0,REG100974,Cust 7808, $6.13 ,03/03/2023,12/03/2023,Ryan,Mar," $7,763.01 "," $1,371.02 "
21/05/2025,Central,Tablet,12, $134.42 ,Store D,Retail,0.1,Diana," $1,451.74 ",Gift Card,FREESHIP,0,REG100975,Cust 3045, $33.98 ,21/05/2025,27/05/2025,Cameron,May," $1,417.76 ", $161.30 
30/04/2025,Central,Laptop,5, $563.70 ,Store A,Retail,0,Bob," $2,818.50 ",Online,SAVE10,0,REG100976,Cust 7348, $29.28 ,30/04/2025,07/05/2025,Cameron,Apr," $2,789.22 ", $-   
02/04/2023,North,Phone,11, $546.57 ,Store D,Retail,0.15,Bob," $5,110.43 ",Credit Card,SAVE10,1,REG100977,Cust 5666, $24.77 ,02/04/2023,04/04/2023,Ryan,Apr," $5,085.66 ", $901.84 
26/08/2024,North,Monitor,9, $364.88 ,Store C,Wholesale,0.05,Bob," $3,119.72 ",Cash,SAVE10,0,REG100978,Cust 4002, $40.26 ,26/08/2024,05/09/2024,Ryan,Aug," $3,079.46 ", $164.20 
10/11/2023,South,Monitor,7, $368.27 ,Store C,Wholesale,0.15,Carlos," $2,191.21 ",Online,WINTER15,0,REG100979,Cust 6675, $28.98 ,10/11/2023,20/11/2023,Sophie,Nov," $2,162.23 ", $386.68 
27/01/2025,Central,Printer,20, $537.28 ,Store C,Wholesale,0,Frank," $10,745.60 ",Online,,1,REG100980,Cust 5462, $15.60 ,27/01/2025,02/02/2025,Cameron,Jan," $10,730.00 ", $-   
26/04/2024,South,Phone,3, $103.09 ,Store D,Wholesale,0,Carlos, $309.27 ,Gift Card,SAVE10,1,REG100981,Cust 3471, $46.47 ,26/04/2024,30/04/2024,Sophie,Apr, $262.80 , $-   
27/11/2023,East,Tablet,9, $97.56 ,Store A,Wholesale,0,Alice, $878.04 ,Online,,0,REG100982,Cust 1603, $48.84 ,27/11/2023,01/12/2023,Eric,Nov, $829.20 , $-   
30/03/2023,Central,Tablet,10, $338.75 ,Store A,Wholesale,0.15,Carlos," $2,879.38 ",Cash,WINTER15,1,REG100983,Cust 7758, $36.56 ,30/03/2023,06/04/2023,Cameron,Mar," $2,842.82 ", $508.13 
04/03/2024,North,Desk,2, $239.04 ,Store A,Wholesale,0,Bob, $478.08 ,Debit Card,SAVE10,1,REG100984,Cust 3396, $43.84 ,04/03/2024,11/03/2024,Ryan,Mar, $434.24 , $-   
11/07/2023,South,Laptop,14, $362.44 ,Store C,Wholesale,0.1,Bob," $4,566.74 ",Cash,WINTER15,0,REG100985,Cust 4797, $36.73 ,11/07/2023,15/07/2023,Sophie,Jul," $4,530.01 ", $507.42 
20/09/2024,West,Monitor,6, $551.13 ,Store D,Retail,0,Carlos," $3,306.78 ",Gift Card,FREESHIP,0,REG100986,Cust 1113, $14.67 ,20/09/2024,29/09/2024,Wendy,Sep," $3,292.11 ", $-   
18/02/2025,West,Laptop,1, $82.06 ,Store D,Retail,0.1,Eva, $73.85 ,Credit Card,FREESHIP,0,REG100987,Cust 8843, $11.11 ,18/02/2025,24/02/2025,Wendy,Feb, $62.74 , $8.21 
16/07/2024,East,Tablet,7, $498.46 ,Store C,Wholesale,0.15,Carlos," $2,965.84 ",Gift Card,,0,REG100988,Cust 7505, $42.72 ,16/07/2024,20/07/2024,Eric,Jul," $2,923.12 ", $523.38 
23/11/2023,East,Chair,2, $253.41 ,Store D,Retail,0.1,Frank, $456.14 ,Cash,FREESHIP,0,REG100989,Cust 9490, $49.64 ,23/11/2023,25/11/2023,Eric,Nov, $406.50 , $50.68 
07/09/2023,South,Phone,16, $144.07 ,Store D,Wholesale,0.1,Eva," $2,074.61 ",Debit Card,FREESHIP,0,REG100990,Cust 8631, $7.33 ,07/09/2023,09/09/2023,Sophie,Sep," $2,067.28 ", $230.51 
01/02/2024,West,Monitor,11, $201.09 ,Store C,Retail,0.15,Carlos," $1,880.19 ",Cash,,1,REG100991,Cust 6986, $48.42 ,01/02/2024,04/02/2024,Wendy,Feb," $1,831.77 ", $331.80 
08/05/2025,South,Chair,11, $585.45 ,Store D,Wholesale,0.1,Alice," $5,795.96 ",Credit Card,WINTER15,0,REG100992,Cust 9636, $36.59 ,08/05/2025,12/05/2025,Sophie,May," $5,759.37 ", $644.00 
17/01/2025,North,Laptop,3, $448.77 ,Store A,Retail,0,Alice," $1,346.31 ",Online,FREESHIP,0,REG100993,Cust 7367, $28.50 ,17/01/2025,24/01/2025,Ryan,Jan," $1,317.81 ", $-   
02/09/2023,East,Monitor,9, $184.43 ,Store D,Wholesale,0,Carlos," $1,659.87 ",Online,WINTER15,0,REG100994,Cust 1943, $30.78 ,02/09/2023,08/09/2023,Eric,Sep," $1,629.09 ", $-   
23/06/2023,Central,Laptop,16, $594.10 ,Store D,Retail,0,Bob," $9,505.60 ",Gift Card,FREESHIP,0,REG100995,Cust 6368, $18.20 ,23/06/2023,01/07/2023,Cameron,Jun," $9,487.40 ", $-   
20/01/2024,East,Laptop,19, $482.07 ,Store B,Wholesale,0.1,Bob," $8,243.40 ",Credit Card,,0,REG100996,Cust 9724, $25.96 ,20/01/2024,26/01/2024,Eric,Jan," $8,217.44 ", $915.93 
26/06/2024,East,Chair,20, $75.45 ,Store B,Wholesale,0.05,Eva," $1,433.55 ",Credit Card,SAVE10,0,REG100997,Cust 1983, $44.77 ,26/06/2024,06/07/2024,Eric,Jun," $1,388.78 ", $75.45 
12/12/2024,Central,Monitor,2, $494.22 ,Store C,Retail,0.1,Carlos, $889.60 ,Gift Card,FREESHIP,0,REG100998,Cust 8723, $13.45 ,12/12/2024,17/12/2024,Cameron,Dec, $876.15 , $98.84 
21/02/2024,East,Laptop,15, $112.82 ,Store B,Wholesale,0.05,Frank," $1,607.69 ",Credit Card,WINTER15,0,REG100999,Cust 1901, $18.21 ,21/02/2024,01/03/2024,Eric,Feb," $1,589.48 ", $84.62 
18/07/2023,East,Desk,3, $121.56 ,Store D,Wholesale,0,Eva, $364.68 ,Debit Card,WINTER15,0,REG101000,Cust 9682, $29.06 ,18/07/2023,25/07/2023,Eric,Jul, $335.62 , $-   
02/10/2024,North,Desk,12, $465.94 ,Store D,Wholesale,0,Alice," $5,591.28 ",Credit Card,WINTER15,0,REG101001,Cust 5413, $34.16 ,02/10/2024,06/10/2024,Ryan,Oct," $5,557.12 ", $-   
01/12/2024,West,Phone,12, $187.80 ,Store D,Wholesale,0.15,Diana," $1,915.56 ",Online,FREESHIP,0,REG101002,Cust 9590, $17.74 ,01/12/2024,04/12/2024,Wendy,Dec," $1,897.82 ", $338.04 
03/09/2024,East,Desk,1, $561.30 ,Store D,Retail,0.15,Frank, $477.11 ,Gift Card,,0,REG101003,Cust 9379, $5.19 ,03/09/2024,12/09/2024,Eric,Sep, $471.92 , $84.20 
22/02/2025,West,Printer,7, $178.26 ,Store C,Retail,0.15,Bob," $1,060.65 ",Online,FREESHIP,0,REG101004,Cust 4722, $44.91 ,22/02/2025,01/03/2025,Wendy,Feb," $1,015.74 ", $187.17 
11/05/2025,West,Monitor,20, $552.83 ,Store D,Retail,0.15,Eva," $9,398.11 ",Online,FREESHIP,1,REG101005,Cust 7152, $20.50 ,11/05/2025,13/05/2025,Wendy,May," $9,377.61 "," $1,658.49 "
20/12/2024,Central,Tablet,2, $458.25 ,Store B,Wholesale,0,Eva, $916.50 ,Gift Card,SAVE10,0,REG101006,Cust 7255, $25.94 ,20/12/2024,29/12/2024,Cameron,Dec, $890.56 , $-   
18/04/2023,East,Laptop,2, $129.43 ,Store D,Retail,0.05,Alice, $245.92 ,Debit Card,FREESHIP,0,REG101007,Cust 9593, $6.91 ,18/04/2023,21/04/2023,Eric,Apr, $239.01 , $12.94 
29/08/2024,East,Printer,19, $448.21 ,Store C,Wholesale,0.1,Alice," $7,664.39 ",Debit Card,WINTER15,0,REG101008,Cust 3829, $30.71 ,29/08/2024,03/09/2024,Eric,Aug," $7,633.68 ", $851.60 
03/09/2023,North,Desk,16, $440.48 ,Store B,Retail,0.05,Frank," $6,695.30 ",Cash,FREESHIP,1,REG101009,Cust 2561, $26.87 ,03/09/2023,10/09/2023,Ryan,Sep," $6,668.43 ", $352.38 
19/05/2025,East,Laptop,8, $262.62 ,Store C,Wholesale,0,Alice," $2,100.96 ",Cash,FREESHIP,1,REG101010,Cust 8387, $36.73 ,19/05/2025,24/05/2025,Eric,May," $2,064.23 ", $-   
18/06/2023,East,Tablet,15, $124.91 ,Store A,Wholesale,0.1,Eva," $1,686.29 ",Gift Card,FREESHIP,0,REG101011,Cust 2860, $31.95 ,18/06/2023,26/06/2023,Eric,Jun," $1,654.34 ", $187.37 
18/06/2025,West,Monitor,9, $391.00 ,Store D,Wholesale,0.1,Eva," $3,167.10 ",Debit Card,WINTER15,0,REG101012,Cust 7794, $46.76 ,18/06/2025,22/06/2025,Wendy,Jun," $3,120.34 ", $351.90 
29/09/2024,South,Laptop,12, $204.15 ,Store C,Retail,0.05,Alice," $2,327.31 ",Debit Card,FREESHIP,1,REG101013,Cust 6075, $26.40 ,29/09/2024,07/10/2024,Sophie,Sep," $2,300.91 ", $122.49 
25/02/2024,East,Laptop,20, $13.64 ,Store C,Retail,0.15,Frank, $231.88 ,Credit Card,SAVE10,0,REG101014,Cust 4337, $33.60 ,25/02/2024,04/03/2024,Eric,Feb, $198.28 , $40.92 
21/03/2024,North,Printer,14, $524.90 ,Store C,Wholesale,0.05,Alice," $6,981.17 ",Cash,FREESHIP,1,REG101015,Cust 2540, $20.23 ,21/03/2024,30/03/2024,Ryan,Mar," $6,960.94 ", $367.43 
03/02/2024,North,Laptop,8, $143.95 ,Store B,Retail,0.1,Diana," $1,036.44 ",Cash,SAVE10,0,REG101016,Cust 3944, $28.09 ,03/02/2024,09/02/2024,Ryan,Feb," $1,008.35 ", $115.16 
21/11/2023,South,Laptop,2, $576.84 ,Store D,Retail,0.1,Frank," $1,038.31 ",Credit Card,FREESHIP,0,REG101017,Cust 8876, $43.32 ,21/11/2023,24/11/2023,Sophie,Nov, $994.99 , $115.37 
10/01/2023,West,Chair,14, $250.98 ,Store C,Retail,0,Eva," $3,513.72 ",Debit Card,,0,REG101018,Cust 3286, $14.94 ,10/01/2023,18/01/2023,Wendy,Jan," $3,498.78 ", $-   
06/02/2023,Central,Phone,7, $335.41 ,Store C,Retail,0,Bob," $2,347.87 ",Online,SAVE10,0,REG101019,Cust 4990, $18.91 ,06/02/2023,10/02/2023,Cameron,Feb," $2,328.96 ", $-   
10/04/2025,North,Printer,11, $204.50 ,Store A,Retail,0,Eva," $2,249.50 ",Debit Card,WINTER15,0,REG101020,Cust 8706, $13.82 ,10/04/2025,20/04/2025,Ryan,Apr," $2,235.68 ", $-   
14/02/2024,East,Tablet,1, $542.63 ,Store A,Retail,0.05,Carlos, $515.50 ,Credit Card,,0,REG101021,Cust 2608, $33.20 ,14/02/2024,21/02/2024,Eric,Feb, $482.30 , $27.13 
26/05/2025,East,Phone,1, $204.54 ,Store D,Retail,0.1,Carlos, $184.09 ,Online,,1,REG101022,Cust 3290, $17.76 ,26/05/2025,29/05/2025,Eric,May, $166.33 , $20.45 
12/09/2023,West,Chair,10, $419.58 ,Store A,Wholesale,0.15,Eva," $3,566.43 ",Debit Card,FREESHIP,0,REG101023,Cust 3892, $13.09 ,12/09/2023,19/09/2023,Wendy,Sep," $3,553.34 ", $629.37 
17/05/2023,East,Desk,7, $87.88 ,Store C,Wholesale,0.15,Alice, $522.89 ,Online,WINTER15,1,REG101024,Cust 6979, $22.20 ,17/05/2023,26/05/2023,Eric,May, $500.69 , $92.27 
29/01/2024,West,Printer,7, $386.88 ,Store B,Wholesale,0.05,Carlos," $2,572.75 ",Cash,SAVE10,0,REG101025,Cust 9375, $38.46 ,29/01/2024,31/01/2024,Wendy,Jan," $2,534.29 ", $135.41 
09/05/2025,North,Desk,4, $242.80 ,Store D,Wholesale,0.05,Diana, $922.64 ,Debit Card,FREESHIP,0,REG101026,Cust 9311, $30.03 ,09/05/2025,18/05/2025,Ryan,May, $892.61 , $48.56 
05/04/2024,East,Printer,4, $410.59 ,Store A,Retail,0,Eva," $1,642.36 ",Cash,,0,REG101027,Cust 4097, $17.36 ,05/04/2024,09/04/2024,Eric,Apr," $1,625.00 ", $-   
01/08/2024,South,Chair,3, $10.93 ,Store D,Wholesale,0.15,Eva, $27.87 ,Cash,FREESHIP,0,REG101028,Cust 6145, $19.01 ,01/08/2024,10/08/2024,Sophie,Aug, $8.86 , $4.92 
10/07/2024,South,Chair,20, $150.16 ,Store C,Wholesale,0,Bob," $3,003.20 ",Cash,,0,REG101029,Cust 8124, $41.66 ,10/07/2024,12/07/2024,Sophie,Jul," $2,961.54 ", $-   
15/06/2024,East,Chair,1, $394.41 ,Store B,Retail,0.1,Alice, $354.97 ,Gift Card,WINTER15,0,REG101030,Cust 7826, $6.37 ,15/06/2024,20/06/2024,Eric,Jun, $348.60 , $39.44 
22/05/2024,East,Monitor,6, $535.38 ,Store C,Wholesale,0.15,Alice," $2,730.44 ",Online,,0,REG101031,Cust 3472, $48.66 ,22/05/2024,29/05/2024,Eric,May," $2,681.78 ", $481.84 
14/01/2024,East,Monitor,19, $407.82 ,Store D,Retail,0.05,Diana," $7,361.15 ",Gift Card,FREESHIP,0,REG101032,Cust 4266, $38.98 ,14/01/2024,18/01/2024,Eric,Jan," $7,322.17 ", $387.43 
31/10/2024,North,Tablet,16, $120.83 ,Store B,Retail,0.05,Carlos," $1,836.62 ",Cash,WINTER15,1,REG101033,Cust 8492, $39.64 ,31/10/2024,02/11/2024,Ryan,Oct," $1,796.98 ", $96.66 
23/04/2024,West,Printer,7, $39.53 ,Store D,Retail,0.1,Carlos, $249.04 ,Debit Card,WINTER15,0,REG101034,Cust 7354, $18.16 ,23/04/2024,29/04/2024,Wendy,Apr, $230.88 , $27.67 
